Home Team,Away Team,league_x,pred_x,HT_results,AT_results,Home Team points bm,Away Team points bm,difference of points bm,Home Team playing winning ,Away Team playing winning ,Home Team total goals scored bm,Away Team total goals scored bm,Home Team total goals conceeded bm,Away Team total goals conceeded bm,Home Team difference of goals bm,Away Team difference of goals bm,Home Team mean rating bm,Away Team mean rating bm,Home Team possession bm,Away Team possession bm,Home Team total shots bm,Away Team total shots bm,Home Team accuracy shots bm,Away Team accuracy shots bm,Home Team blocked shots by defense bm,Away Team blocked shots by defense bm,Home Team blocked shots by goalkeeper bm,Away Team blocked shots by goalkeeper bm,Home Team defense srength,Away Team defense strength,Home Team goals may be scored,Away Team goals may be scored,Home Team defeat proba,Home Team null proba,Home Team winning proba,Away Team defeat proba,Away Team null proba,Away Team winning proba,playing winning  diff,total goals scored bm diff,total goals conceeded bm diff,difference of goals bm diff,mean rating bm diff,possession bm diff,total shots bm diff,accuracy shots bm diff,blocked shots by defense bm diff,blocked shots by goalkeeper bm diff,defense srength diff,goals may be scored diff,pred_y
REAL MADRID,REAL SOCIEDAD,spanish,"[0.4724095718213273, 0.3257555428151074, 0.20183488536356528]","['win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose']","['draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win', 'win', 'win']",52,41,11,8,6,42,41,19,20,23,18,6.815355598926544,7.240281486511231,63.36958599090576,63.07107734680176,12.510157585144043,8.340397834777832,0.3030243461986807,0.5035856476850056,0.18922730282104305,0.3292862153400643,0.909270962079366,0.5620847077596756,20.2614102695683,16.57801692461237,0,0,0.2840909090909091,0.2557077625570776,0.3522727272727273,0.5068493150684932,0.36363636363636365,0.2374429223744292,-2,-1,1,-5,0.42492588758468663,-0.2985086441040039,-4.169759750366211,0.2005613014863249,0.14005891251902125,-0.3471862543196904,-3.683393344955931,0,"[0.4724095718213273, 0.3257555428151074, 0.20183488536356528]"
VALENCIA,VILLARREAL,spanish,"[0.30574690050466935, 0.2592584204549786, 0.434994679040352]","['win', 'draw', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'draw']","['draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw', 'win', 'draw', 'draw']",27,37,-10,4,3,30,33,35,27,-5,38,5.653440970182419,5.79343546628952,54.64518743753433,57.82838702201843,7.191644489765167,12.351604223251343,0.1364886314351484,0.44762163595601784,0.32186404112207256,0.19437718243901053,0.5454447195170418,0.6233760641680823,20.88625051426726,10.869952872824172,0,0,0.39622641509433965,0.2,0.3584905660377358,0.4,0.24528301886792453,0.4,-1,3,-8,43,0.1399944961071018,3.1831995844841003,5.1599597334861755,0.31113300452086945,-0.12748685868306203,0.07793134465104057,-10.016297641443089,0,"[0.30574690050466935, 0.2592584204549786, 0.434994679040352]"
VALLADOLID,GETAFE,spanish,"[0.389765436082722, 0.307376380305921, 0.3028581836113571]","['draw', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'lose']","['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose']",22,27,-5,2,2,23,20,36,30,-13,33,6.023908936977387,5.713543343544006,37.26346755027771,40.05662161111832,7.2878537774086,10.280009627342224,0.41829225294501204,0.2044870109202952,0.21324054741121076,0.31411860321229435,0.5146551963828859,0.33729990522066755,18.487917642738836,17.77250102853452,0,0,0.43010752688172044,0.21052631578947367,0.3118279569892473,0.21052631578947367,0.25806451612903225,0.5789473684210527,0,-3,-6,46,-0.31036559343338066,2.7931540608406067,2.9921558499336243,-0.21380524202471685,0.10087805580108358,-0.17735529116221838,-0.7154166142043152,0,"[0.389765436082722, 0.307376380305921, 0.3028581836113571]"
ELCHE,SEVILLA FC,spanish,"[0.2773883911080866, 0.22347412112206383, 0.4991374877698495]","['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw']","['win', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win', 'lose', 'win', 'draw', 'lose', 'lose', 'win']",21,51,-30,2,7,21,36,38,18,-17,53,5.984016060829163,6.075408470630645,52.744423389434814,53.56645971536636,9.370316445827484,7.903949618339539,0.31866179690044505,0.46097697364287027,0.1258518238776346,0.12128376223557076,0.6335747700361978,0.5447142337049756,18.246066731153093,14.571299477205343,0,0,0.38461538461538464,0.2604166666666667,0.3626373626373626,0.2916666666666667,0.25274725274725274,0.4479166666666667,5,15,-20,70,0.09139240980148244,0.8220363259315491,-1.4663668274879456,0.14231517674242522,-0.004568061642063845,-0.08886053633122215,-3.674767253947749,0,"[0.2773883911080866, 0.22347412112206383, 0.4991374877698495]"
CÁDIZ CF,EIBAR,spanish,"[0.39158967586148125, 0.25448967649210846, 0.35392064764641035]","['lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw']","['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw']",25,22,3,2,3,21,20,41,28,-20,40,5.813444644212723,5.610971856117249,31.389525055885315,52.70370709896088,5.368448615074158,15.13024890422821,0.46538934039777147,0.19775490030155457,0.23012032699791385,0.2043431848261999,0.6640619036697206,0.19067448178927104,16.093133039136603,18.934328775551336,0,0,0.2727272727272727,0.24,0.45454545454545453,0.48,0.2727272727272727,0.28,1,-1,-13,60,-0.20247278809547353,21.31418204307556,9.761800289154053,-0.2676344400962169,-0.02577714217171395,-0.4733874218804496,2.8411957364147327,0,"[0.39158967586148125, 0.25448967649210846, 0.35392064764641035]"
OSASUNA,BARCELONA,spanish,"[0.17965242832179737, 0.17340429473159458, 0.646943276946608]","['lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'lose']","['win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose']",28,53,-25,4,8,23,55,33,22,-10,65,6.195291602611542,7.129446202516556,44.21187710762024,65.20005095005035,6.874986886978149,13.220865488052368,0.3310005779158647,0.44360656816880784,0.25166797998551194,0.16505897964989755,0.8504520188678395,0.6448113838831584,23.822252115576546,11.535649738602672,0,0,0.5614973262032086,0.21008403361344538,0.22994652406417113,0.31932773109243695,0.20855614973262032,0.47058823529411764,4,32,-11,75,0.934154599905014,20.988173842430115,6.345878601074219,0.11260599025294316,-0.08660900033561439,-0.2056406349846811,-12.286602376973875,0,"[0.17965242832179737, 0.17340429473159458, 0.646943276946608]"
HUESCA,CELTA,spanish,"[0.41783494328172, 0.2850675631207956, 0.2970974935974844]","['lose', 'draw', 'draw', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'draw']","['win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose']",20,30,-10,2,1,22,30,36,37,-14,44,6.4174145519733425,5.984136444330216,46.72036439180374,56.99808460474014,8.29961609840393,8.797731816768646,0.32663601769798656,0.3093525589559934,0.2053657211706916,0.24629783654211806,0.6719852085624423,0.5249713656448183,19.967164387775668,18.97583528547767,0,0,0.3939393939393939,0.21052631578947367,0.3939393939393939,0.21052631578947367,0.21212121212121213,0.5789473684210527,-1,8,1,58,-0.4332781076431269,10.277720212936401,0.4981157183647156,-0.017283458741993163,0.040932115371426464,-0.14701384291762398,-0.9913291022979962,0,"[0.41783494328172, 0.2850675631207956, 0.2970974935974844]"
ATLETICO MADRID,REAL MADRID,spanish,"[0.5005014483232392, 0.30691970136341246, 0.1925788503133484]","['win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'lose']","['win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw']",61,53,8,10,8,49,43,17,20,32,11,6.713283103704453,6.657677799463272,45.97861838340759,61.18479299545288,12.460316479206085,16.25507879257202,0.6051254809082544,0.22651217309934035,0.08258582437684778,0.29461365141052154,0.5402005165815353,0.704635481039683,16.684976436412086,16.13070513478415,0,0,0.2840909090909091,0.2727272727272727,0.3522727272727273,0.45454545454545453,0.36363636363636365,0.2727272727272727,-2,-6,3,-21,-0.0556053042411806,15.206174612045288,3.7947623133659363,-0.378613307808914,0.21202782703367376,0.16443496445814765,-0.554271301627935,0,"[0.5005014483232392, 0.30691970136341246, 0.1925788503133484]"
REAL SOCIEDAD,LEVANTE,spanish,"[0.6535413444772638, 0.23236371658896962, 0.11409493893376661]","['draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win', 'win', 'win', 'draw']","['draw', 'lose', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw']",42,32,10,5,3,42,35,21,34,21,14,6.820140743255616,5.888955169916152,52.03553867340088,48.38763666152954,7.170198917388916,9.537123918533325,0.4184594905091694,0.3917132748318177,0.33130977433669884,0.16035103595222472,0.6143756872131712,0.776311387312718,20.315352567392075,15.168462238602672,0,0,0.2403846153846154,0.24528301886792453,0.5673076923076923,0.3584905660377358,0.19230769230769232,0.39622641509433965,-2,-7,13,-7,-0.9311855733394632,-3.647902011871338,2.366925001144409,-0.026746215677351692,-0.17095873838447412,0.16193570009954683,-5.146890328789404,0,"[0.6535413444772638, 0.23236371658896962, 0.11409493893376661]"
ATHLETIC,GRANADA,spanish,"[0.5053111427903831, 0.26736544574008775, 0.2273234114695291]","['lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'draw']","['win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'win']",30,33,-3,6,2,35,31,30,42,5,26,6.632594728469849,5.624630731344222,53.124222099781036,41.28775417804718,12.835809171199799,10.537267684936523,0.4526497328602693,0.38483805423016315,0.23353460546212654,0.1508598906269533,0.693694535891215,0.6478702467585367,13.334231119301336,18.992133462306185,0,0,0.46,0.2972972972972973,0.23,0.22972972972972974,0.31,0.47297297297297297,-4,-4,12,21,-1.0079639971256267,-11.836467921733856,-2.298541486263275,-0.06781167863010618,-0.08267471483517325,-0.04582428913267833,5.657902343004849,0,"[0.5053111427903831, 0.26736544574008775, 0.2273234114695291]"
REAL BETIS,ALAVÉS,spanish,"[0.60272113756141, 0.2045389205507101, 0.19273994188787993]","['win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'lose']","['lose', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'win', 'lose']",39,22,17,6,2,33,20,38,39,-5,25,6.439378941059113,5.216224014759064,60.00591266155243,44.667381286621094,10.445466578006744,6.285981059074402,0.42817256376019786,0.2684591250588195,0.22350989063200843,0.24801511408711316,0.9183063156074948,0.49643801909590524,16.7965665195683,22.144504231153093,0,0,0.4888888888888889,0.34328358208955223,0.28888888888888886,0.29850746268656714,0.2222222222222222,0.3582089552238806,-4,-13,1,30,-1.2231549263000492,-15.338531374931335,-4.1594855189323425,-0.15971343870137833,0.024505223455104724,-0.4218682965115895,5.347937711584791,0,"[0.60272113756141, 0.2045389205507101, 0.19273994188787993]"
LEVANTE,VALENCIA,spanish,"[0.43582015376729116, 0.25598983392228186, 0.308190012310427]","['draw', 'lose', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose']","['win', 'draw', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'draw']",32,30,2,4,2,35,32,35,36,0,32,5.394477584958077,5.776720485091209,48.19381833076477,53.822593718767166,7.768561959266663,16.095822244882584,0.2791899707492422,0.14824431571757418,0.24684218464277902,0.26093202056103626,0.825655693656359,0.6727223597585209,17.953838141848017,15.69312525713363,0,0,0.5061728395061729,0.2542372881355932,0.2222222222222222,0.22033898305084745,0.2716049382716049,0.5254237288135594,-2,-3,1,32,0.3822429001331322,5.628775388002396,8.327260285615921,-0.130945655031668,0.014089835918257243,-0.15293333389783814,-2.260712884714387,0,"[0.43582015376729116, 0.25598983392228186, 0.308190012310427]"
ALAVÉS,CÁDIZ CF,spanish,"[0.4194907299121789, 0.28492773571693264, 0.29558153437088847]","['lose', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose']","['lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw', 'lose']",22,28,-6,3,4,22,22,42,41,-20,42,5.008112007379532,6.056722322106362,33.83369064331055,31.694762527942657,5.142990529537201,5.684224307537079,0.5092295625294098,0.3993613368655524,0.12400755704355658,0.11506016349895692,0.5607190095479526,0.8320309518348603,19.824141629892075,22.5465665195683,0,0,0.40229885057471265,0.2911392405063291,0.3333333333333333,0.31645569620253167,0.26436781609195403,0.3924050632911392,1,0,-1,62,1.0486103147268295,-2.1389281153678894,0.5412337779998779,-0.10986822566385734,-0.008947393544599655,0.2713119422869077,2.722424889676226,0,"[0.4194907299121789, 0.28492773571693264, 0.29558153437088847]"
REAL MADRID,ELCHE,spanish,"[0.7804833177101493, 0.13839678394099567, 0.08111989834885494]","['win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win']","['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'draw']",54,24,30,8,2,44,23,21,39,23,0,6.778838899731636,6.392008030414582,61.09239649772644,44.87221169471741,17.12753939628601,7.685158222913742,0.3354783087718924,0.4093308984502225,0.20286238126081632,0.22959257860548396,0.7523177405198416,0.6501207183514321,12.796244109103021,15.373033365576546,0,0,0.29591836734693877,0.3114754098360656,0.46938775510204084,0.3770491803278688,0.23469387755102042,0.3114754098360656,-6,-21,18,-23,-0.38683086931705457,-16.220184803009033,-9.442381173372269,0.07385258967833014,0.02673019734466764,-0.10219702216840942,2.576789256473525,0,"[0.7804833177101493, 0.13839678394099567, 0.08111989834885494]"
OSASUNA,VALLADOLID,spanish,"[0.5006028424222365, 0.2464522712924503, 0.2529448862853132]","['lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose']","['draw', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'draw']",28,25,3,4,2,23,25,35,37,-12,37,5.947645801305772,6.061954468488693,40.60593855381012,44.131733775138855,8.437493443489075,5.6439268887043,0.31550028895793236,0.5841461264725061,0.275833989992756,0.10662027370560538,0.758559342767253,0.5073275981914429,17.911126057788273,25.993958821369418,0,0,0.5242718446601942,0.23636363636363636,0.22815533980582525,0.23636363636363636,0.24757281553398058,0.5272727272727272,-2,2,2,49,0.11430866718292165,3.5257952213287354,-2.793566554784775,0.2686458375145737,-0.1692137162871506,-0.2512317445758101,8.082832763581145,0,"[0.5006028424222365, 0.2464522712924503, 0.2529448862853132]"
GETAFE,ATLETICO MADRID,spanish,"[0.22983949548092594, 0.3148560890401658, 0.4553044154789082]","['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win']","['win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win']",27,62,-35,5,9,21,50,32,18,-11,61,5.556771671772003,6.306641551852227,44.52831080555916,42.489309191703796,9.640004813671112,11.730158239603043,0.2133546165712587,0.5298354677268544,0.21261485716170272,0.17765654855206026,0.3353166192770004,0.7076002582907677,22.74697941068471,16.092488218206043,0,0,0.45454545454545453,0.2513089005235602,0.29545454545454547,0.4816753926701571,0.25,0.2670157068062827,4,29,-14,72,0.7498698800802241,-2.039001613855362,2.0901534259319305,0.3164808511555957,-0.03495830860964247,0.37228363901376726,-6.654491192478666,0,"[0.22983949548092594, 0.3148560890401658, 0.4553044154789082]"
CELTA,ATHLETIC,spanish,"[0.4233743509034961, 0.28341761924032155, 0.2932080298561824]","['win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'win']","['lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'draw']",33,33,0,6,2,34,37,40,31,-6,43,6.192068222165108,6.416297364234925,53.49904230237007,51.06211104989052,9.398865908384323,9.9179045855999,0.5046762794779966,0.5834677235729918,0.22314891827105904,0.25962444558820613,0.5481999685366948,0.6801806012789409,18.116791096943917,16.167115559650668,0,0,0.45454545454545453,0.3617021276595745,0.29545454545454547,0.23404255319148937,0.25,0.40425531914893614,-4,3,-9,49,0.2242291420698166,-2.4369312524795532,0.5190386772155762,0.07879144409499517,0.036475527317147094,0.13198063274224603,-1.949675537293249,0,"[0.4233743509034961, 0.28341761924032155, 0.2932080298561824]"
GRANADA,REAL SOCIEDAD,spanish,"[0.2707049989773334, 0.2948258397851437, 0.43446916123752294]","['win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'win', 'lose']","['draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win', 'win', 'win', 'draw', 'lose']",33,45,-12,7,6,32,43,44,21,-12,55,5.612315365672111,6.960070371627808,46.14387708902359,52.01776933670044,11.768633842468262,16.085099458694458,0.30780364249969694,0.36922974525458474,0.267737637621169,0.24565488716834943,0.6239351233792683,0.8071878436065856,20.333557779825334,18.907676283696038,0,0,0.39669421487603307,0.29591836734693877,0.3305785123966942,0.3877551020408163,0.2727272727272727,0.3163265306122449,-1,11,-23,67,1.3477550059556966,5.873892247676849,4.316465616226196,0.0614261027548878,-0.022082750452819544,0.1832527202273173,-1.4258814961292963,0,"[0.2707049989773334, 0.2948258397851437, 0.43446916123752294]"
EIBAR,VILLARREAL,spanish,"[0.3877691131083447, 0.25003162424129954, 0.36219926265035585]","['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'lose']","['draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'win']",22,37,-15,1,3,20,34,29,29,-9,43,5.1054859280586244,5.6967177331447605,60.35185354948044,52.414193511009216,15.565124452114105,11.175802111625671,0.13012745015077729,0.47381081797800895,0.2584215924130999,0.14718859121950528,0.3453372408946355,0.5616880320840412,20.27328325978415,16.096562628566815,0,0,0.3561643835616438,0.27450980392156865,0.3698630136986301,0.4117647058823529,0.273972602739726,0.3137254901960784,2,14,0,52,0.591231805086136,-7.937660038471222,-4.389322340488434,0.34368336782723163,-0.11123300119359464,0.21635079118940564,-4.176720631217336,0,"[0.3877691131083447, 0.25003162424129954, 0.36219926265035585]"
