,Home Team,Away Team,year,league,Home_win,Draw_win,Away_win,HT_results,AT_results
2425,SHEFFIELD UTD,EVERTON,2020,english,0.266215053730428,0.2694069769123081,0.4643779693572639,"['lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose']","['win', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose']"
2426,LEEDS UTD,BURNLEY,2020,english,0.4778805729757633,0.28540146466053046,0.23671796236370624,"['win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw']","['lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'draw', 'draw']"
2427,WEST HAM,BRIGHTON,2020,english,0.513260587564413,0.3234895959624722,0.16324981647311482,"['lose', 'win', 'draw', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win']","['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'lose']"
2428,LIVERPOOL,WEST BROM,2020,english,0.7979618688785459,0.0983602595230292,0.10367787159842487,"['win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose']","['lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw']"
2429,WOLVES,TOTTENHAM,2020,english,0.35257824300160545,0.32807827825835556,0.3193434787400389,"['lose', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose']","['lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'win', 'win', 'win']"
2430,CRYSTAL PALACE,LEICESTER CITY,2020,english,0.30758603379606886,0.2687184658595953,0.4236955003443359,"['win', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'draw']","['win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose']"
2431,CHELSEA,ASTON VILLA,2020,english,0.36695977606509445,0.33177178510740185,0.3012684388275038,"['lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'draw', 'win', 'lose']","['win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win']"
2432,BRIGHTON,ARSENAL,2020,english,0.3669802668841245,0.30674278799354215,0.3262769451223334,"['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'win']","['win', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'lose', 'win', 'lose']"
2433,WEST BROM,LEEDS UTD,2020,english,0.20316648488993702,0.23300253582025798,0.563830979289805,"['lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'lose']","['win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'win']"
2434,BURNLEY,SHEFFIELD UTD,2020,english,0.4574558997035931,0.3132015988307594,0.22934250146564755,"['lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'draw']","['lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win']"
2435,SOUTHAMPTON,WEST HAM,2020,english,0.485949224794084,0.32265685540863503,0.19139391979728093,"['lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win']","['lose', 'win', 'draw', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw']"
2436,MAN UTD,WOLVES,2020,english,0.5746873269596751,0.2623710824600283,0.16294159058029667,"['lose', 'lose', 'draw', 'lose', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win']","['lose', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose']"
2437,NEWCASTLE,LIVERPOOL,2020,english,0.19688499638817777,0.2691325139424646,0.5339824896693576,"['lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'draw']","['win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose']"
2438,TOTTENHAM,FULHAM,2020,english,0.7040603946495432,0.2143794915591314,0.08156011379132545,"['lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'win', 'win', 'win', 'win']","['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'win', 'lose', 'lose']"
2439,EVERTON,MAN CITY,2020,english,0.27198258744083115,0.2546952822966173,0.47332213026255143,"['win', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw']","['win', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'win']"
2440,EVERTON,WEST HAM,2020,english,0.29545232125851295,0.3089612344489515,0.3955864442925356,"['win', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'draw']","['lose', 'win', 'draw', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win']"
2441,MAN UTD,ASTON VILLA,2020,english,0.4887190235187886,0.29963314858513623,0.21164782789607514,"['lose', 'lose', 'draw', 'lose', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win']","['win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose']"
2442,TOTTENHAM,LEEDS UTD,2020,english,0.5746008636422586,0.24967675027762015,0.17572238608012128,"['lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose']","['win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw']"
2443,CRYSTAL PALACE,SHEFFIELD UTD,2020,english,0.551463404545902,0.25875906508572116,0.18977753036837675,"['win', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose']","['lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win', 'lose']"
2444,BRIGHTON,WOLVES,2020,english,0.40619540645939467,0.26581743263730734,0.32798716090329794,"['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'draw']","['lose', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'win']"
2445,WEST BROM,ARSENAL,2020,english,0.3484065459132066,0.3041475119092374,0.34744594217755614,"['lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'win']","['win', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw']"
2446,NEWCASTLE,LEICESTER CITY,2020,english,0.21406771115649295,0.26265114484540786,0.5232811439980992,"['lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'draw', 'win']","['win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win']"
2447,CHELSEA,MAN CITY,2020,english,0.3802670197865858,0.27097321954140524,0.34875976067200903,"['lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw']","['win', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'lose']"
2448,SOUTHAMPTON,LIVERPOOL,2020,english,0.32414988117122995,0.2582510102517262,0.41759910857704385,"['lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win']","['win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win']"
2449,BURNLEY,FULHAM,2020,english,0.4298814069451149,0.27506818583064596,0.29505040722423914,"['lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose']","['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'lose']"
2450,SHEFFIELD UTD,NEWCASTLE,2020,english,0.402561324306852,0.2717234817939953,0.32571519389915266,"['lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'win']","['lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'draw', 'win', 'lose']"
2451,WOLVES,EVERTON,2020,english,0.40252754589597767,0.31397236835428133,0.28350008574974095,"['lose', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose']","['win', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'lose']"
2452,MAN CITY,BRIGHTON,2020,english,0.6957045446703655,0.18235690027695262,0.12193855505268195,"['win', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win']","['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win']"
2453,ARSENAL,CRYSTAL PALACE,2020,english,0.44757792115829875,0.29924622382063043,0.2531758550210709,"['win', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'lose']","['win', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose']"
2454,WEST HAM,WEST BROM,2020,english,0.6918331895830346,0.17393527389398428,0.1342315365229812,"['lose', 'win', 'draw', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose']","['lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'win', 'draw']"
2455,LEICESTER CITY,CHELSEA,2020,english,0.5448711172739096,0.22158401075713546,0.23354487196895504,"['win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'win']","['lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'win']"
2456,FULHAM,MAN UTD,2020,english,0.1493441846299534,0.20924793004779935,0.6414078853222471,"['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'lose']","['lose', 'lose', 'draw', 'lose', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose']"
2457,LIVERPOOL,BURNLEY,2020,english,0.7048526525263715,0.1817968927789959,0.11335045469463262,"['win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw']","['lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose']"
2458,LEEDS UTD,SOUTHAMPTON,2020,english,0.4456895184309221,0.2689108651280771,0.28539961644100087,"['win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'draw']","['lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw']"
2459,ASTON VILLA,TOTTENHAM,2020,english,0.3544268681608481,0.2868713756482383,0.3587017561909136,"['win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'draw']","['lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win']"
2460,WOLVES,WEST BROM,2020,english,0.5549659250244817,0.24363740781791893,0.20139666715759927,"['lose', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'win']","['lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose']"
2461,WEST HAM,BURNLEY,2020,english,0.5338983150789212,0.27713859873287583,0.188963086188203,"['lose', 'win', 'draw', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'lose']","['lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose']"
2462,LEEDS UTD,BRIGHTON,2020,english,0.593058333576494,0.23216094830323952,0.17478071812026658,"['win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'win']","['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'draw']"
2463,FULHAM,CHELSEA,2020,english,0.2639620037243499,0.26080442620885025,0.47523357006679984,"['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'lose']","['lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'win', 'lose']"
2464,LEICESTER CITY,SOUTHAMPTON,2020,english,0.5421369102785397,0.3025249831993901,0.15533810652207022,"['win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'win', 'lose']","['lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win']"
2465,SHEFFIELD UTD,TOTTENHAM,2020,english,0.28253707618731144,0.23980779258367632,0.47765513122901226,"['lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose']","['lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'win']"
2466,LIVERPOOL,MAN UTD,2020,english,0.4846270816354947,0.2932476427418724,0.22212527562263276,"['win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win']","['lose', 'lose', 'draw', 'lose', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose', 'lose']"
2467,MAN CITY,CRYSTAL PALACE,2020,english,0.6447611068659854,0.22540503791030017,0.12983385522371435,"['win', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose']","['win', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'win']"
2468,ARSENAL,NEWCASTLE,2020,english,0.5546713451097053,0.292236970641271,0.15309168424902372,"['win', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'lose', 'win']","['lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose']"
